fact_id,dimension_id,value,amount,created_date
FACT_041923,348,169,3334.75,2024-10-13
FACT_041924,6,700,1368.75,2025-04-10
FACT_041925,10,459,3427.8,2025-01-24
FACT_041926,5,176,2767.48,2024-10-10
FACT_041927,2,230,421.77,2025-05-07
FACT_041928,909,185,1067.17,2024-12-27
FACT_041929,757,272,4971.27,2024-09-13
FACT_041930,5,104,3898.91,2024-09-13
FACT_041931,1,954,1042.72,2025-02-07
FACT_041932,5,649,4730.73,2025-04-29
FACT_041933,3,27,2994.94,2025-08-01
FACT_041934,1,900,1999.66,2024-08-28
FACT_041935,2,262,3958.8,2025-03-14
FACT_041936,10,608,4057.98,2025-02-27
FACT_041937,10,17,3712.34,2025-02-11
FACT_041938,34,719,1697.42,2025-06-18
FACT_041939,2,66,3217.51,2024-12-29
FACT_041940,986,191,1020.92,2024-12-31
FACT_041941,8,11,3765.34,2025-04-09
FACT_041942,9,992,3521.82,2025-07-02
FACT_041943,5,222,344.92,2025-06-16
FACT_041944,4,471,1456.65,2024-10-18
FACT_041945,5,254,2693.77,2025-03-07
FACT_041946,358,683,3481.29,2025-02-07
FACT_041947,1,462,4647.37,2025-04-20
FACT_041948,8,985,3036.03,2024-09-21
FACT_041949,5,508,3011.02,2024-09-15
FACT_041950,60,771,1736.01,2025-03-29
FACT_041951,8,918,4848.62,2025-08-11
FACT_041952,7,37,4473.73,2024-12-15
FACT_041953,2,776,488.15,2025-04-14
FACT_041954,1,712,800.47,2024-11-26
FACT_041955,10,665,4923.96,2025-03-11
FACT_041956,10,870,1680.74,2024-12-04
FACT_041957,5,120,4179.37,2025-02-23
FACT_041958,6,944,1709.97,2025-07-22
FACT_041959,10,410,3067.07,2025-08-07
FACT_041960,3,55,3624.46,2024-10-30
FACT_041961,1,965,2861.8,2024-11-18
FACT_041962,6,929,1398.13,2025-06-07
FACT_041963,6,109,3187.1,2024-11-01
FACT_041964,10,384,2699.19,2024-12-14
FACT_041965,2,647,724.14,2025-03-08
FACT_041966,9,822,3625.09,2024-12-19
FACT_041967,7,892,2412.07,2024-09-04
FACT_041968,6,870,1096.32,2025-03-09
FACT_041969,10,730,2086.62,2025-03-04
FACT_041970,119,664,4624.92,2024-11-06
FACT_041971,10,25,1553.01,2024-11-22
FACT_041972,1,672,341.84,2025-02-22
FACT_041973,321,519,3595.5,2024-10-16
FACT_041974,5,609,1223.13,2025-06-04
FACT_041975,759,504,1795.23,2025-07-19
FACT_041976,9,44,149.84,2024-09-18
FACT_041977,642,63,1995.47,2025-07-15
FACT_041978,10,693,1567.55,2024-09-16
FACT_041979,145,297,1829.82,2025-06-02
FACT_041980,293,67,3408.17,2024-10-02
FACT_041981,7,952,2105.8,2025-02-24
FACT_041982,8,600,281.93,2024-09-11
FACT_041983,862,508,1230.04,2025-03-14
FACT_041984,4,424,3946.74,2025-01-08
FACT_041985,10,266,4308.95,2025-07-15
FACT_041986,8,74,2913.75,2025-03-04
FACT_041987,2,674,72.72,2024-11-04
FACT_041988,4,466,2896.89,2025-02-05
FACT_041989,234,93,2604.91,2025-01-16
FACT_041990,6,946,1523.94,2024-09-21
FACT_041991,302,993,2071.94,2025-08-13
FACT_041992,10,488,1910.76,2024-11-29
FACT_041993,8,449,4649.35,2025-07-17
FACT_041994,3,436,2092.88,2025-08-05
FACT_041995,404,411,4679.13,2025-06-01
FACT_041996,9,11,1871.44,2025-02-12
FACT_041997,3,440,4103.39,2025-01-06
FACT_041998,3,753,2035.31,2025-04-21
FACT_041999,8,970,3753.07,2025-01-06
FACT_042000,4,757,3760.06,2025-05-18
FACT_042001,2,767,3920.56,2024-12-27
FACT_042002,699,227,1858.2,2025-02-24
FACT_042003,2,290,2970.66,2024-08-27
FACT_042004,4,825,1630.08,2025-03-30
FACT_042005,9,345,2223.45,2025-03-25
FACT_042006,798,588,1657.56,2025-05-27
FACT_042007,1,259,234.67,2025-01-01
FACT_042008,9,749,2522.36,2024-09-22
FACT_042009,1,917,2821.11,2025-07-21
FACT_042010,1,988,679.08,2024-09-12
FACT_042011,1,806,2226.55,2025-03-06
FACT_042012,5,329,1128.16,2025-02-05
FACT_042013,9,324,3356.04,2025-07-11
FACT_042014,8,236,4351.73,2025-01-10
FACT_042015,3,328,206.88,2025-08-11
FACT_042016,9,271,2025.18,2024-11-13
FACT_042017,9,362,297.14,2024-11-06
FACT_042018,529,372,3733.32,2025-05-06
FACT_042019,1,609,4771.98,2025-08-08
FACT_042020,8,343,4757.6,2024-11-11
FACT_042021,2,152,569.67,2024-08-24
FACT_042022,3,324,1597.01,2024-08-29
FACT_042023,3,223,4486.63,2025-01-30
FACT_042024,129,198,650.24,2025-07-21
FACT_042025,1,576,2934.05,2024-12-03
FACT_042026,865,852,4746.93,2025-02-18
FACT_042027,10,314,467.89,2025-04-15
FACT_042028,8,63,1576.61,2024-09-30
FACT_042029,1,901,2621.12,2025-07-20
FACT_042030,10,797,968.43,2025-07-14
FACT_042031,782,26,4927.21,2025-04-24
FACT_042032,1,157,1152.09,2025-04-17
FACT_042033,1,806,3959.9,2025-03-26
FACT_042034,3,633,968.69,2024-12-23
FACT_042035,963,709,3766.5,2025-07-02
FACT_042036,8,945,3117.22,2025-06-28
FACT_042037,5,356,3120.02,2024-11-25
FACT_042038,943,899,814.6,2024-12-13
FACT_042039,7,233,871.97,2025-05-03
FACT_042040,1,88,777.98,2025-04-03
FACT_042041,3,823,258.88,2025-02-17
FACT_042042,650,368,3065.93,2025-05-21
FACT_042043,6,16,760.58,2025-06-27
FACT_042044,894,181,1264.58,2024-09-19
FACT_042045,972,622,3099.24,2024-09-26
FACT_042046,10,632,2026.69,2024-09-03
FACT_042047,3,734,4183.49,2025-05-26
FACT_042048,3,970,2044.12,2024-12-06
FACT_042049,5,59,2506.48,2025-04-14
FACT_042050,8,494,27.69,2024-10-19
FACT_042051,7,905,3606.42,2025-04-10
FACT_042052,6,649,3185.65,2025-07-08
FACT_042053,3,5,2567.62,2024-10-16
FACT_042054,5,286,158.52,2024-09-27
FACT_042055,4,741,4705.13,2025-04-03
FACT_042056,379,426,4662.57,2024-10-15
FACT_042057,956,338,4340.98,2024-10-29
FACT_042058,137,498,1933.83,2024-11-10
FACT_042059,7,193,2424.77,2025-06-10
FACT_042060,362,407,2015.85,2025-01-24
FACT_042061,10,503,2187.56,2025-04-06
FACT_042062,8,22,241.65,2025-08-15
FACT_042063,2,133,3875.12,2025-01-16
FACT_042064,1,808,1446.43,2024-09-23
FACT_042065,3,46,1626.79,2024-11-25
FACT_042066,3,284,3383.89,2025-03-10
FACT_042067,668,20,2450.62,2025-04-14
FACT_042068,8,395,4968.49,2025-05-27
FACT_042069,954,534,1180.23,2025-01-16
FACT_042070,7,27,4545.55,2024-12-11
FACT_042071,8,199,3837.74,2025-02-17
FACT_042072,5,631,4626.19,2025-06-24
FACT_042073,10,855,4021.55,2024-10-25
FACT_042074,1,193,1499.11,2024-10-25
FACT_042075,509,108,3948.44,2025-03-13
FACT_042076,4,115,2200.67,2025-08-01
FACT_042077,4,900,567.24,2024-10-07
FACT_042078,5,974,837.4,2024-10-08
FACT_042079,9,32,1170.4,2025-07-19
FACT_042080,8,154,3602.81,2024-11-05
FACT_042081,336,313,3857.47,2024-09-15
FACT_042082,5,55,4555.16,2025-07-25
FACT_042083,10,311,2874.0,2024-12-21
FACT_042084,7,403,266.11,2025-01-21
FACT_042085,10,741,3622.3,2025-07-12
FACT_042086,8,340,447.0,2025-06-10
FACT_042087,6,13,1027.17,2025-06-15
FACT_042088,383,720,4218.25,2025-05-12
FACT_042089,7,621,2068.97,2024-08-31
FACT_042090,595,275,518.39,2024-09-06
FACT_042091,7,634,3406.81,2025-07-10
FACT_042092,3,106,2973.76,2024-11-11
FACT_042093,5,926,4445.98,2024-12-22
FACT_042094,8,654,2148.03,2025-05-26
FACT_042095,3,426,3310.49,2024-09-26
FACT_042096,9,991,2618.1,2025-06-15
FACT_042097,9,394,3698.16,2025-05-23
FACT_042098,10,637,4520.99,2025-01-13
FACT_042099,555,127,2021.12,2025-05-19
FACT_042100,6,171,4932.43,2024-10-04
FACT_042101,738,634,1351.47,2025-03-06
FACT_042102,7,602,994.17,2024-11-21
FACT_042103,7,778,1810.25,2024-10-19
FACT_042104,7,623,4122.36,2024-12-29
FACT_042105,4,861,3746.76,2025-08-21
FACT_042106,7,830,4162.78,2025-02-19
FACT_042107,2,966,4705.08,2025-08-12
FACT_042108,9,588,3948.6,2025-02-10
FACT_042109,3,451,1491.15,2025-07-08
FACT_042110,802,993,550.3,2025-04-16
FACT_042111,10,485,419.26,2025-06-24
FACT_042112,8,522,1217.15,2024-11-13
FACT_042113,45,51,3945.59,2025-07-10
FACT_042114,6,959,3901.22,2025-01-07
FACT_042115,4,526,4656.12,2025-08-15
FACT_042116,9,335,565.1,2025-01-08
FACT_042117,6,563,3536.31,2025-06-06
FACT_042118,632,603,4556.11,2024-12-18
FACT_042119,5,923,3917.75,2024-12-24
FACT_042120,9,612,4484.44,2024-10-12
FACT_042121,6,713,3994.21,2025-04-30
FACT_042122,3,861,1879.7,2025-02-15
FACT_042123,5,602,4684.98,2025-05-31
FACT_042124,3,154,790.35,2025-02-09
FACT_042125,8,50,2271.17,2024-12-17
FACT_042126,2,810,3118.15,2025-03-14
FACT_042127,5,579,3339.84,2025-07-26
FACT_042128,398,949,4832.75,2025-01-10
FACT_042129,2,103,3665.73,2024-10-15
FACT_042130,543,213,2610.6,2025-04-16
FACT_042131,595,345,2941.31,2024-11-17
FACT_042132,1,263,2051.0,2024-12-30
FACT_042133,4,72,4607.15,2025-03-17
FACT_042134,65,228,4271.66,2024-10-07
FACT_042135,6,968,1294.66,2025-07-17
FACT_042136,3,267,417.49,2024-09-20
FACT_042137,7,399,2340.9,2024-12-23
FACT_042138,1,831,4855.02,2024-12-16
FACT_042139,8,900,2856.15,2025-01-08
FACT_042140,5,234,612.84,2024-08-24
FACT_042141,9,813,301.38,2025-07-13
FACT_042142,765,117,2946.0,2024-09-17
FACT_042143,2,801,2500.5,2025-01-28
FACT_042144,4,479,2160.13,2025-05-21
FACT_042145,1,818,573.7,2025-03-15
FACT_042146,4,434,4165.12,2025-04-03
FACT_042147,2,236,1929.26,2024-10-10
FACT_042148,5,915,796.14,2025-07-18
FACT_042149,7,131,85.57,2025-06-11
FACT_042150,6,855,2794.71,2024-10-04
FACT_042151,9,68,1259.1,2025-07-19
FACT_042152,276,160,4311.57,2024-09-18
FACT_042153,8,145,819.89,2025-04-10
FACT_042154,4,132,258.57,2024-10-07
FACT_042155,9,911,3372.61,2025-06-16
FACT_042156,7,286,4631.57,2025-06-10
FACT_042157,4,381,2943.64,2025-05-22
FACT_042158,9,411,2661.54,2025-04-17
FACT_042159,8,559,42.6,2025-02-13
FACT_042160,9,564,903.06,2025-05-12
FACT_042161,10,1,4972.19,2024-11-20
FACT_042162,135,272,4339.26,2025-03-02
FACT_042163,633,312,4666.38,2025-04-29
FACT_042164,1,714,2952.17,2024-10-15
FACT_042165,1,666,3832.73,2024-10-04
FACT_042166,3,118,372.35,2025-06-06
FACT_042167,7,227,3633.95,2025-03-21
FACT_042168,552,811,416.67,2025-03-20
FACT_042169,8,217,2301.32,2024-12-13
FACT_042170,820,707,2745.92,2025-07-29
FACT_042171,1,298,1503.5,2025-05-28
FACT_042172,9,961,2266.62,2024-10-03
FACT_042173,3,211,2129.86,2025-05-14
FACT_042174,5,995,2417.87,2025-07-30
FACT_042175,10,364,530.0,2024-12-06
FACT_042176,4,290,2091.48,2025-02-20
FACT_042177,8,35,2649.77,2025-02-12
FACT_042178,6,549,2799.44,2025-01-26
FACT_042179,60,36,3732.45,2025-08-14
FACT_042180,837,540,505.48,2024-11-21
FACT_042181,98,18,823.53,2025-05-13
FACT_042182,4,526,4486.72,2025-04-17
FACT_042183,8,208,3072.17,2025-03-29
FACT_042184,4,741,469.87,2024-12-27
FACT_042185,6,907,402.44,2025-01-12
FACT_042186,3,948,1954.58,2024-08-26
FACT_042187,684,433,4258.55,2025-07-10
FACT_042188,8,405,1091.7,2025-03-19
FACT_042189,5,990,3829.85,2024-12-24
FACT_042190,2,879,2124.95,2024-12-27
FACT_042191,9,434,129.75,2025-02-06
FACT_042192,395,517,4999.63,2025-01-29
FACT_042193,10,282,1809.68,2025-07-07
FACT_042194,8,823,293.23,2024-12-26
FACT_042195,535,922,4853.0,2025-08-13
FACT_042196,6,897,4421.72,2025-06-30
FACT_042197,3,279,197.56,2025-07-29
FACT_042198,9,267,3090.66,2024-09-07
FACT_042199,43,630,3821.05,2025-06-27
FACT_042200,4,769,593.68,2025-04-12
FACT_042201,8,401,4698.18,2025-05-13
FACT_042202,728,840,4150.39,2024-12-24
FACT_042203,10,471,3254.75,2025-03-25
FACT_042204,171,447,3683.71,2025-08-20
FACT_042205,3,96,667.79,2025-07-28
FACT_042206,502,203,1974.66,2025-06-18
FACT_042207,588,180,609.53,2024-08-30
FACT_042208,4,122,3658.61,2025-05-25
FACT_042209,3,710,3044.62,2024-10-22
FACT_042210,908,71,1127.12,2024-12-19
FACT_042211,959,425,2150.69,2025-05-25
FACT_042212,4,223,4930.04,2024-10-31
FACT_042213,8,267,842.6,2024-09-06
FACT_042214,6,888,1214.41,2025-06-19
FACT_042215,6,524,3384.31,2025-06-05
FACT_042216,2,196,2114.13,2025-06-24
FACT_042217,10,1000,452.03,2025-07-27
FACT_042218,4,423,3149.86,2025-01-17
FACT_042219,642,790,2122.07,2025-06-09
FACT_042220,670,96,1065.72,2024-11-16
FACT_042221,2,672,2515.48,2025-06-12
FACT_042222,414,263,2686.72,2025-07-08
FACT_042223,8,61,1946.27,2025-03-17
FACT_042224,3,860,2918.48,2025-05-19
FACT_042225,10,722,510.41,2024-11-23
FACT_042226,497,828,1597.79,2025-05-13
FACT_042227,617,390,2204.77,2025-07-15
FACT_042228,4,635,4621.64,2025-06-05
FACT_042229,229,716,1416.28,2024-10-13
FACT_042230,611,592,4825.67,2024-12-12
FACT_042231,147,432,3763.47,2024-09-06
FACT_042232,3,435,2992.48,2024-10-22
FACT_042233,8,743,452.32,2025-08-17
FACT_042234,10,982,2455.56,2025-07-03
FACT_042235,6,822,112.28,2025-06-25
FACT_042236,124,943,3874.48,2025-07-04
FACT_042237,3,35,1987.46,2024-11-11
FACT_042238,4,654,2251.68,2025-05-31
FACT_042239,8,846,3180.08,2024-09-17
FACT_042240,4,407,1026.61,2024-09-23
FACT_042241,2,347,2260.91,2025-03-01
FACT_042242,749,108,1394.4,2025-08-11
FACT_042243,8,252,1618.48,2024-09-24
FACT_042244,7,806,2042.15,2024-12-19
FACT_042245,898,954,3432.0,2024-12-26
FACT_042246,9,520,4764.47,2024-08-26
FACT_042247,10,346,772.47,2025-01-14
FACT_042248,1,526,2402.79,2024-08-29
FACT_042249,3,681,1656.03,2024-10-22
FACT_042250,6,441,3058.67,2025-08-17
FACT_042251,1,762,4112.95,2025-08-03
FACT_042252,8,216,4204.72,2025-02-08
FACT_042253,332,430,4981.6,2025-03-13
FACT_042254,5,270,1756.08,2025-01-29
FACT_042255,1,333,2595.18,2024-08-28
FACT_042256,4,110,2698.61,2025-06-01
FACT_042257,208,193,962.1,2025-02-06
FACT_042258,6,374,676.16,2024-11-23
FACT_042259,7,136,3051.01,2025-08-10
FACT_042260,182,928,4100.48,2024-10-11
FACT_042261,275,236,3093.36,2024-10-21
FACT_042262,5,461,1654.93,2024-11-28
FACT_042263,4,485,1883.06,2025-02-16
FACT_042264,10,46,2616.04,2025-05-29
FACT_042265,1,89,4621.15,2025-02-10
FACT_042266,47,883,402.29,2024-11-11
FACT_042267,6,708,266.26,2025-02-16
FACT_042268,168,839,3069.88,2024-12-19
FACT_042269,232,373,3399.5,2024-08-26
FACT_042270,9,175,1813.3,2025-02-17
FACT_042271,5,216,4899.68,2024-09-18
FACT_042272,141,649,625.6,2025-02-19
FACT_042273,59,66,811.35,2025-04-10
FACT_042274,4,417,4733.27,2025-04-22
FACT_042275,2,644,4978.51,2025-01-16
FACT_042276,231,158,1209.72,2025-01-06
FACT_042277,3,175,4362.31,2025-06-26
FACT_042278,5,100,1222.27,2024-12-23
FACT_042279,5,696,1552.92,2025-02-15
FACT_042280,458,208,342.64,2025-05-16
FACT_042281,1,435,2222.39,2025-01-19
FACT_042282,4,154,933.93,2025-06-02
FACT_042283,1,596,728.04,2025-04-15
FACT_042284,512,605,2902.41,2024-12-06
FACT_042285,4,411,4713.39,2025-04-17
FACT_042286,7,313,4711.78,2024-10-15
FACT_042287,4,273,4473.67,2025-02-16
FACT_042288,1,840,2419.06,2025-01-14
FACT_042289,3,952,4100.49,2025-01-31
FACT_042290,10,542,4527.71,2025-02-12
FACT_042291,164,140,436.79,2024-09-17
FACT_042292,299,113,2647.9,2024-11-30
FACT_042293,38,60,1897.92,2024-11-18
FACT_042294,4,176,2466.98,2025-02-17
FACT_042295,328,869,3787.13,2024-12-11
FACT_042296,5,424,965.27,2024-09-14
FACT_042297,8,444,1679.85,2025-05-30
FACT_042298,222,634,1575.38,2025-06-22
FACT_042299,7,481,2260.15,2025-02-11
FACT_042300,5,864,3803.11,2025-08-07
FACT_042301,8,699,963.42,2025-02-11
FACT_042302,393,235,3076.21,2024-08-26
FACT_042303,2,765,1569.63,2025-05-03
FACT_042304,3,641,1799.92,2025-02-24
FACT_042305,2,22,2442.0,2024-10-28
FACT_042306,7,486,4421.63,2025-01-06
FACT_042307,9,606,3429.77,2024-10-21
FACT_042308,6,973,4753.57,2025-05-17
FACT_042309,6,275,4325.01,2025-08-01
FACT_042310,556,219,3697.61,2024-09-30
FACT_042311,5,326,2578.1,2025-05-21
FACT_042312,9,656,805.13,2025-01-24
FACT_042313,612,263,4271.75,2025-08-11
FACT_042314,776,206,1844.24,2024-11-14
FACT_042315,3,429,2825.25,2025-06-23
FACT_042316,9,945,1547.07,2025-08-18
FACT_042317,9,905,3166.7,2025-01-03
FACT_042318,1,68,12.45,2024-12-22
FACT_042319,6,423,128.57,2025-06-17
FACT_042320,7,956,3933.76,2025-01-12
FACT_042321,4,508,2326.15,2025-03-13
FACT_042322,965,45,1523.15,2024-10-26
FACT_042323,10,153,1312.31,2025-06-05
FACT_042324,7,555,2678.79,2025-04-21
FACT_042325,4,588,3068.39,2025-07-31
FACT_042326,8,307,4670.11,2025-05-17
FACT_042327,8,562,2530.51,2025-06-18
FACT_042328,8,568,2812.33,2024-12-11
FACT_042329,6,311,2653.43,2025-08-20
FACT_042330,494,687,4847.56,2024-08-24
FACT_042331,513,498,2924.07,2025-04-28
FACT_042332,5,85,4526.88,2025-03-09
FACT_042333,7,685,3195.77,2024-11-17
FACT_042334,4,483,472.97,2025-06-07
FACT_042335,586,768,4218.27,2025-06-24
FACT_042336,8,706,656.35,2025-08-02
FACT_042337,147,645,4728.61,2025-04-08
FACT_042338,344,864,621.56,2024-11-03
FACT_042339,5,797,1942.49,2024-08-28
FACT_042340,354,723,292.61,2025-07-24
FACT_042341,6,873,3883.6,2025-07-16
FACT_042342,742,785,4726.29,2025-05-14
FACT_042343,399,633,3287.74,2024-09-11
FACT_042344,5,268,4957.26,2025-06-15
FACT_042345,1,931,1007.27,2024-09-06
FACT_042346,854,346,3075.21,2025-03-21
FACT_042347,606,21,2882.32,2024-09-28
FACT_042348,4,99,4070.36,2025-04-04
FACT_042349,1,152,2958.68,2025-06-19
FACT_042350,678,1000,3125.86,2024-10-29
FACT_042351,10,469,4364.92,2025-08-08
FACT_042352,437,93,1570.97,2024-12-15
FACT_042353,5,729,2920.59,2025-02-19
FACT_042354,547,347,2146.94,2024-09-11
FACT_042355,3,37,4199.93,2025-04-27
FACT_042356,588,260,1123.12,2025-06-23
FACT_042357,1,129,2018.56,2025-05-04
FACT_042358,299,55,3736.03,2024-12-31
FACT_042359,901,574,4849.32,2024-09-07
FACT_042360,4,846,4827.33,2024-09-12
FACT_042361,7,702,3951.4,2024-11-02
FACT_042362,3,881,1479.17,2024-09-22
FACT_042363,2,666,1717.83,2024-12-10
FACT_042364,9,778,4521.17,2025-07-31
FACT_042365,9,375,4453.38,2025-05-23
FACT_042366,824,335,1334.83,2024-11-29
FACT_042367,2,54,1264.41,2024-09-25
FACT_042368,7,765,427.65,2024-11-03
FACT_042369,738,929,2115.09,2024-12-29
FACT_042370,713,322,1614.32,2025-07-24
FACT_042371,9,678,2268.11,2024-10-30
FACT_042372,193,890,1022.7,2025-07-25
FACT_042373,6,285,199.98,2024-08-26
FACT_042374,918,193,4869.9,2025-08-05
FACT_042375,6,34,2199.92,2025-06-16
FACT_042376,3,347,2436.49,2025-05-01
FACT_042377,7,264,3495.0,2025-01-23
FACT_042378,4,363,4548.7,2024-11-04
FACT_042379,8,84,1919.74,2025-05-26
FACT_042380,10,163,2545.95,2025-02-03
FACT_042381,9,510,176.12,2025-05-22
FACT_042382,10,554,4256.73,2024-10-10
FACT_042383,5,859,1232.03,2025-01-16
FACT_042384,5,652,2477.21,2025-07-30
FACT_042385,2,542,2452.3,2024-09-18
FACT_042386,1,52,1716.14,2025-03-19
FACT_042387,10,381,654.86,2025-03-18
FACT_042388,6,953,1790.37,2024-10-04
FACT_042389,5,903,3311.13,2025-05-20
FACT_042390,6,647,1780.93,2024-10-07
FACT_042391,195,13,3003.17,2025-04-20
FACT_042392,135,380,396.08,2024-11-11
FACT_042393,1,442,1582.6,2025-08-08
FACT_042394,10,851,3838.44,2025-03-16
FACT_042395,7,846,3529.72,2024-09-05
FACT_042396,528,410,2516.93,2024-10-23
FACT_042397,707,999,4984.97,2025-06-22
FACT_042398,10,616,4423.01,2025-03-29
FACT_042399,3,421,4235.34,2024-11-05
FACT_042400,305,899,2048.32,2025-07-31
FACT_042401,619,598,677.09,2025-01-03
FACT_042402,1,248,473.2,2025-02-28
FACT_042403,7,69,2503.14,2024-08-25
FACT_042404,770,954,4191.89,2024-10-02
FACT_042405,8,806,793.61,2025-06-09
FACT_042406,9,124,1977.6,2025-05-16
FACT_042407,4,847,318.24,2025-04-14
FACT_042408,2,484,3729.86,2025-01-29
FACT_042409,6,586,2948.28,2025-08-21
FACT_042410,1,304,3874.59,2025-01-04
FACT_042411,3,800,1814.73,2025-06-03
FACT_042412,1,83,3325.38,2024-08-31
FACT_042413,6,780,279.96,2025-04-29
FACT_042414,4,101,4983.42,2025-02-28
FACT_042415,6,924,4395.48,2025-04-22
FACT_042416,1,8,316.52,2025-08-21
FACT_042417,1,546,199.88,2025-05-20
FACT_042418,3,406,423.8,2024-09-29
FACT_042419,347,520,3399.59,2025-05-30
FACT_042420,2,763,1511.72,2025-02-16
FACT_042421,1,644,3348.05,2024-10-15
FACT_042422,3,737,4974.1,2025-02-03
FACT_042423,6,750,4947.37,2024-09-09
FACT_042424,636,199,2648.03,2025-07-23
FACT_042425,127,557,3065.63,2025-08-15
FACT_042426,10,139,450.58,2025-08-08
FACT_042427,4,129,2612.14,2025-05-08
FACT_042428,5,310,3949.27,2025-05-31
FACT_042429,5,743,3797.69,2024-08-22
FACT_042430,8,602,3928.1,2025-03-18
FACT_042431,4,506,855.37,2025-05-28
FACT_042432,6,793,4500.08,2024-11-22
FACT_042433,188,788,4315.46,2025-08-14
FACT_042434,1,963,2266.58,2024-11-05
FACT_042435,10,587,1165.15,2025-01-22
FACT_042436,359,1,598.98,2025-08-04
FACT_042437,8,608,4386.52,2025-08-20
FACT_042438,4,570,2708.14,2024-11-05
FACT_042439,694,271,293.02,2025-01-23
FACT_042440,9,983,4661.32,2025-07-05
FACT_042441,1,808,4719.96,2025-04-26
FACT_042442,7,633,2252.82,2025-01-11
FACT_042443,515,972,1332.25,2025-07-23
FACT_042444,536,318,4169.36,2024-08-22
FACT_042445,3,196,3290.92,2025-02-11
FACT_042446,756,88,4623.71,2024-11-15
FACT_042447,2,61,31.99,2024-10-11
FACT_042448,521,328,4847.66,2025-07-17
FACT_042449,8,524,941.27,2024-11-16
FACT_042450,155,693,1267.1,2025-06-15
FACT_042451,7,754,3056.82,2025-01-13
FACT_042452,929,612,4933.3,2024-08-29
FACT_042453,229,927,3676.3,2024-10-12
FACT_042454,7,426,3139.48,2024-11-03
FACT_042455,1,417,1746.58,2025-08-16
FACT_042456,10,468,1081.01,2025-04-19
FACT_042457,8,396,1971.13,2025-04-16
FACT_042458,4,162,1092.64,2025-06-13
FACT_042459,708,733,4928.97,2025-07-16
FACT_042460,2,814,166.13,2024-12-20
FACT_042461,1,932,1029.66,2024-11-05
FACT_042462,9,728,838.71,2025-03-16
FACT_042463,5,59,1293.84,2024-09-16
FACT_042464,419,305,2656.85,2024-09-05
FACT_042465,2,521,326.39,2025-07-26
FACT_042466,6,115,595.14,2025-08-07
FACT_042467,495,667,450.4,2024-09-11
FACT_042468,8,354,2336.74,2024-11-18
FACT_042469,6,412,4316.42,2025-01-27
FACT_042470,605,855,934.15,2025-07-12
FACT_042471,991,136,370.23,2024-08-22
FACT_042472,631,611,4957.6,2025-06-17
FACT_042473,1,312,213.97,2025-07-18
FACT_042474,5,421,2562.07,2025-04-28
FACT_042475,3,729,757.17,2024-12-17
FACT_042476,7,391,1773.5,2025-01-09
FACT_042477,4,773,4968.85,2025-08-14
FACT_042478,5,387,1095.83,2025-07-08
FACT_042479,494,556,1690.79,2025-04-24
FACT_042480,5,290,3688.0,2025-01-28
FACT_042481,10,566,3862.96,2025-01-21
FACT_042482,6,538,919.02,2025-06-22
FACT_042483,1,131,4197.6,2025-02-06
FACT_042484,5,171,1917.08,2024-12-25
FACT_042485,10,255,2004.88,2025-05-10
FACT_042486,6,721,2567.65,2024-11-12
FACT_042487,1,799,2574.46,2024-10-25
FACT_042488,7,24,3614.59,2025-02-11
FACT_042489,8,290,864.49,2025-03-16
